region,x,y,side,IW_Theta,IP_Theta,CW_Theta,CP_Theta,wavelength,intensity,integration_time
A,0.0,0.0,x,0,45,0,0,803.9372961278132,1626.0,500000
A,0.0,0.0,x,0,45,0,0,804.6885470294874,1630.0,500000
A,0.0,0.0,x,0,45,0,0,805.4397256616503,1629.0,500000
A,0.0,0.0,x,0,45,0,0,806.1908320243019,1636.0,500000
A,0.0,0.0,x,0,45,0,0,806.9418661174423,1641.0,500000
A,0.0,0.0,x,0,45,0,0,807.6928279410713,1632.0,500000
A,0.0,0.0,x,0,45,0,0,808.443717495189,1633.0,500000
A,0.0,0.0,x,0,45,0,0,809.1945347797955,1630.0,500000
A,0.0,0.0,x,0,45,0,0,809.9452797948907,1640.0,500000
A,0.0,0.0,x,0,45,0,0,810.6959525404745,1684.0,500000
A,0.0,0.0,x,0,45,0,0,811.4465530165471,1813.0,500000
A,0.0,0.0,x,0,45,0,0,812.1970812231084,1852.0,500000
A,0.0,0.0,x,0,45,0,0,812.9475371601584,1710.0,500000
A,0.0,0.0,x,0,45,0,0,813.6979208276971,1645.0,500000
A,0.0,0.0,x,0,45,0,0,814.4482322257245,1631.0,500000
A,0.0,0.0,x,0,45,0,0,815.1984713542406,1626.0,500000
A,0.0,0.0,x,0,45,0,0,815.9486382132454,1630.0,500000
A,0.0,0.0,x,0,45,0,0,816.698732802739,1624.0,500000
A,0.0,0.0,x,0,45,0,0,817.4487551227212,1624.0,500000
A,0.0,0.0,x,0,45,0,0,818.1987051731921,1630.0,500000
A,0.0,0.0,x,0,45,0,0,818.9485829541518,1636.0,500000
A,0.0,0.0,x,0,45,0,0,819.6983884656001,1653.0,500000
A,0.0,0.0,x,0,45,0,0,820.4481217075372,1645.0,500000
A,0.0,0.0,x,0,45,0,0,821.197782679963,1631.0,500000
A,0.0,0.0,x,0,45,0,0,821.9473713828775,1625.0,500000
A,0.0,0.0,x,0,45,0,0,822.6968878162807,1629.0,500000
A,0.0,0.0,x,0,45,0,0,823.4463319801725,1626.0,500000
A,0.0,0.0,x,0,45,0,0,824.1957038745531,1623.0,500000
A,0.0,0.0,x,0,45,0,0,824.9450034994225,1624.0,500000
A,0.0,0.0,x,0,45,0,0,825.6942308547805,1628.0,500000
A,0.0,0.0,x,0,45,0,0,826.4433859406272,1649.0,500000
A,0.0,0.0,x,0,45,0,0,827.1924687569626,1659.0,500000
A,0.0,0.0,x,0,45,0,0,827.9414793037868,1638.0,500000
A,0.0,0.0,x,0,45,0,0,828.6904175810996,1635.0,500000
A,0.0,0.0,x,0,45,0,0,829.4392835889012,1651.0,500000
A,0.0,0.0,x,0,45,0,0,830.1880773271914,1684.0,500000
A,0.0,0.0,x,0,45,0,0,830.9367987959704,1680.0,500000
A,0.0,0.0,x,0,45,0,0,831.6854479952381,1646.0,500000
A,0.0,0.0,x,0,45,0,0,832.4340249249944,1624.0,500000
A,0.0,0.0,x,0,45,0,0,833.1825295852395,1621.0,500000
A,0.0,0.0,x,0,45,0,0,833.9309619759733,1623.0,500000
A,0.0,0.0,x,0,45,0,0,834.6793220971958,1621.0,500000
A,0.0,0.0,x,0,45,0,0,835.427609948907,1627.0,500000
A,0.0,0.0,x,0,45,0,0,836.175825531107,1623.0,500000
A,0.0,0.0,x,0,45,0,0,836.9239688437956,1625.0,500000
A,0.0,0.0,x,0,45,0,0,837.6720398869729,1624.0,500000
A,0.0,0.0,x,0,45,0,0,838.420038660639,1624.0,500000
A,0.0,0.0,x,0,45,0,0,839.1679651647937,1622.0,500000
A,0.0,0.0,x,0,45,0,0,839.9158193994372,1624.0,500000
A,0.0,0.0,x,0,45,0,0,840.6636013645693,1627.0,500000
A,0.0,0.0,x,0,45,0,0,841.4113110601902,1625.0,500000
A,0.0,0.0,x,0,45,0,0,842.1589484862998,1626.0,500000
A,0.0,0.0,x,0,45,0,0,842.9065136428981,1623.0,500000
A,0.0,0.0,x,0,45,0,0,843.654006529985,1622.0,500000
A,0.0,0.0,x,0,45,0,0,844.4014271475608,1621.0,500000
A,0.0,0.0,x,0,45,0,0,845.1487754956252,1621.0,500000
A,0.0,0.0,x,0,45,0,0,845.8960515741783,1624.0,500000
A,0.0,0.0,x,0,45,0,0,846.6432553832201,1621.0,500000
A,0.0,0.0,x,0,45,0,0,847.3903869227506,1621.0,500000
A,0.0,0.0,x,0,45,0,0,848.1374461927699,1623.0,500000
A,0.0,0.0,x,0,45,0,0,848.8844331932778,1620.0,500000
A,0.0,0.0,x,0,45,0,0,849.6313479242745,1627.0,500000
A,0.0,0.0,x,0,45,0,0,850.3781903857598,1624.0,500000
A,0.0,0.0,x,0,45,0,0,851.1249605777339,1630.0,500000
A,0.0,0.0,x,0,45,0,0,851.8716585001966,1631.0,500000
A,0.0,0.0,x,0,45,0,0,852.6182841531481,1622.0,500000
A,0.0,0.0,x,0,45,0,0,853.3648375365883,1629.0,500000
A,0.0,0.0,x,0,45,0,0,854.1113186505172,1618.0,500000
A,0.0,0.0,x,0,45,0,0,854.8577274949348,1622.0,500000
A,0.0,0.0,x,0,45,0,0,855.6040640698411,1623.0,500000
A,0.0,0.0,x,0,45,0,0,856.3503283752361,1621.0,500000
A,0.0,0.0,x,0,45,0,0,857.0965204111199,1624.0,500000
A,0.0,0.0,x,0,45,0,0,857.8426401774923,1622.0,500000
A,0.0,0.0,x,0,45,0,0,858.5886876743534,1620.0,500000
A,0.0,0.0,x,0,45,0,0,859.3346629017033,1623.0,500000
A,0.0,0.0,x,0,45,0,0,860.0805658595418,1625.0,500000
A,0.0,0.0,x,0,45,0,0,860.8263965478691,1618.0,500000
A,0.0,0.0,x,0,45,0,0,861.572154966685,1625.0,500000
A,0.0,0.0,x,0,45,0,0,862.3178411159897,1620.0,500000
A,0.0,0.0,x,0,45,0,0,863.0634549957831,1622.0,500000
A,0.0,0.0,x,0,45,0,0,863.8089966060652,1619.0,500000
A,0.0,0.0,x,0,45,0,0,864.554465946836,1619.0,500000
A,0.0,0.0,x,0,45,0,0,865.2998630180955,1622.0,500000
A,0.0,0.0,x,0,45,0,0,866.0451878198437,1620.0,500000
A,0.0,0.0,x,0,45,0,0,866.7904403520806,1621.0,500000
A,0.0,0.0,x,0,45,0,0,867.5356206148062,1620.0,500000
A,0.0,0.0,x,0,45,0,0,868.2807286080206,1625.0,500000
A,0.0,0.0,x,0,45,0,0,869.0257643317236,1622.0,500000
A,0.0,0.0,x,0,45,0,0,869.7707277859154,1622.0,500000
A,0.0,0.0,x,0,45,0,0,870.5156189705958,1620.0,500000
A,0.0,0.0,x,0,45,0,0,871.260437885765,1624.0,500000
A,0.0,0.0,x,0,45,0,0,872.0051845314229,1623.0,500000
A,0.0,0.0,x,0,45,0,0,872.7498589075694,1622.0,500000
A,0.0,0.0,x,0,45,0,0,873.4944610142047,1624.0,500000
A,0.0,0.0,x,0,45,0,0,874.2389908513287,1619.0,500000
A,0.0,0.0,x,0,45,0,0,874.9834484189414,1623.0,500000
A,0.0,0.0,x,0,45,0,0,875.7278337170428,1622.0,500000
A,0.0,0.0,x,0,45,0,0,876.4721467456329,1629.0,500000
A,0.0,0.0,x,0,45,0,0,877.2163875047117,1632.0,500000
A,0.0,0.0,x,0,45,0,0,877.9605559942793,1674.0,500000
A,0.0,0.0,x,0,45,0,0,878.7046522143355,1685.0,500000
A,0.0,0.0,x,0,45,0,0,879.4486761648805,1644.0,500000
A,0.0,0.0,x,0,45,0,0,880.1926278459141,1626.0,500000
A,0.0,0.0,x,0,45,0,0,880.9365072574365,1629.0,500000
A,0.0,0.0,x,0,45,0,0,881.6803143994475,1620.0,500000
A,0.0,0.0,x,0,45,0,0,882.4240492719473,1622.0,500000
A,0.0,0.0,x,0,45,0,0,883.1677118749358,1625.0,500000
A,0.0,0.0,x,0,45,0,0,883.911302208413,1622.0,500000
A,0.0,0.0,x,0,45,0,0,884.6548202723789,1623.0,500000
A,0.0,0.0,x,0,45,0,0,885.3982660668335,1620.0,500000
A,0.0,0.0,x,0,45,0,0,886.1416395917768,1622.0,500000
A,0.0,0.0,x,0,45,0,0,886.8849408472088,1620.0,500000
A,0.0,0.0,x,0,45,0,0,887.6281698331295,1623.0,500000
A,0.0,0.0,x,0,45,0,0,888.3713265495389,1622.0,500000
A,0.0,0.0,x,0,45,0,0,889.1144109964371,1621.0,500000
A,0.0,0.0,x,0,45,0,0,889.8574231738239,1624.0,500000
A,0.0,0.0,x,0,45,0,0,890.6003630816995,1622.0,500000
A,0.0,0.0,x,0,45,0,0,891.3432307200637,1618.0,500000
A,0.0,0.0,x,0,45,0,0,892.0860260889167,1620.0,500000
A,0.0,0.0,x,0,45,0,0,892.8287491882584,1639.0,500000
A,0.0,0.0,x,0,45,0,0,893.5714000180888,1689.0,500000
A,0.0,0.0,x,0,45,0,0,894.3139785784078,1656.0,500000
A,0.0,0.0,x,0,45,0,0,895.0564848692156,1633.0,500000
A,0.0,0.0,x,0,45,0,0,895.7989188905121,1621.0,500000
A,0.0,0.0,x,0,45,0,0,896.5412806422974,1622.0,500000
A,0.0,0.0,x,0,45,0,0,897.2835701245713,1618.0,500000
A,0.0,0.0,x,0,45,0,0,898.0257873373339,1624.0,500000
A,0.0,0.0,x,0,45,0,0,898.7679322805852,1621.0,500000
A,0.0,0.0,x,0,45,0,0,899.5100049543253,1621.0,500000
A,0.0,0.0,x,0,45,0,0,900.252005358554,1618.0,500000
A,0.0,0.0,x,0,45,0,0,900.9939334932715,1622.0,500000
A,0.0,0.0,x,0,45,0,0,901.7357893584776,1617.0,500000
A,0.0,0.0,x,0,45,0,0,902.4775729541725,1618.0,500000
A,0.0,0.0,x,0,45,0,0,903.2192842803561,1621.0,500000
A,0.0,0.0,x,0,45,0,0,903.9609233370284,1620.0,500000
A,0.0,0.0,x,0,45,0,0,904.7024901241894,1622.0,500000
A,0.0,0.0,x,0,45,0,0,905.443984641839,1623.0,500000
A,0.0,0.0,x,0,45,0,0,906.1854068899775,1622.0,500000
A,0.0,0.0,x,0,45,0,0,906.9267568686046,1619.0,500000
A,0.0,0.0,x,0,45,0,0,907.6680345777204,1621.0,500000
A,0.0,0.0,x,0,45,0,0,908.4092400173249,1618.0,500000
A,0.0,0.0,x,0,45,0,0,909.1503731874182,1618.0,500000
A,0.0,0.0,x,0,45,0,0,909.8914340880001,1616.0,500000
A,0.0,0.0,x,0,45,0,0,910.6324227190707,1619.0,500000
A,0.0,0.0,x,0,45,0,0,911.3733390806301,1620.0,500000
A,0.0,0.0,x,0,45,0,0,912.1141831726782,1617.0,500000
A,0.0,0.0,x,0,45,0,0,912.8549549952149,1623.0,500000
A,0.0,0.0,x,0,45,0,0,913.5956545482404,1620.0,500000
A,0.0,0.0,x,0,45,0,0,914.3362818317546,1620.0,500000
A,0.0,0.0,x,0,45,0,0,915.0768368457575,1621.0,500000
A,0.0,0.0,x,0,45,0,0,915.8173195902491,1616.0,500000
A,0.0,0.0,x,0,45,0,0,916.5577300652294,1622.0,500000
A,0.0,0.0,x,0,45,0,0,917.2980682706984,1622.0,500000
A,0.0,0.0,x,0,45,0,0,918.0383342066561,1622.0,500000
A,0.0,0.0,x,0,45,0,0,918.7785278731026,1617.0,500000
A,0.0,0.0,x,0,45,0,0,919.5186492700377,1620.0,500000
A,0.0,0.0,x,0,45,0,0,920.2586983974616,1620.0,500000
A,0.0,0.0,x,0,45,0,0,920.9986752553741,1616.0,500000
A,0.0,0.0,x,0,45,0,0,921.7385798437754,1618.0,500000
A,0.0,0.0,x,0,45,0,0,922.4784121626653,1623.0,500000
A,0.0,0.0,x,0,45,0,0,923.218172212044,1623.0,500000
A,0.0,0.0,x,0,45,0,0,923.9578599919114,1617.0,500000
A,0.0,0.0,x,0,45,0,0,924.6974755022675,1629.0,500000
A,0.0,0.0,x,0,45,0,0,925.4370187431123,1623.0,500000
A,0.0,0.0,x,0,45,0,0,926.1764897144458,1620.0,500000
A,0.0,0.0,x,0,45,0,0,926.915888416268,1620.0,500000
A,0.0,0.0,x,0,45,0,0,927.6552148485789,1617.0,500000
A,0.0,0.0,x,0,45,0,0,928.3944690113785,1618.0,500000
A,0.0,0.0,x,0,45,0,0,929.1336509046669,1622.0,500000
A,0.0,0.0,x,0,45,0,0,929.8727605284439,1619.0,500000
A,0.0,0.0,x,0,45,0,0,930.6117978827097,1618.0,500000
A,0.0,0.0,x,0,45,0,0,931.3507629674641,1622.0,500000
A,0.0,0.0,x,0,45,0,0,932.0896557827073,1621.0,500000
A,0.0,0.0,x,0,45,0,0,932.8284763284391,1620.0,500000
A,0.0,0.0,x,0,45,0,0,933.5672246046597,1621.0,500000
A,0.0,0.0,x,0,45,0,0,934.305900611369,1621.0,500000
A,0.0,0.0,x,0,45,0,0,935.044504348567,1618.0,500000
A,0.0,0.0,x,0,45,0,0,935.7830358162537,1624.0,500000
A,0.0,0.0,x,0,45,0,0,936.5214950144291,1617.0,500000
A,0.0,0.0,x,0,45,0,0,937.2598819430932,1617.0,500000
A,0.0,0.0,x,0,45,0,0,937.998196602246,1622.0,500000
A,0.0,0.0,x,0,45,0,0,938.7364389918876,1615.0,500000
A,0.0,0.0,x,0,45,0,0,939.4746091120178,1617.0,500000
A,0.0,0.0,x,0,45,0,0,940.2127069626367,1619.0,500000
A,0.0,0.0,x,0,45,0,0,940.9507325437444,1613.0,500000
A,0.0,0.0,x,0,45,0,0,941.6886858553407,1618.0,500000
A,0.0,0.0,x,0,45,0,0,942.4265668974258,1620.0,500000
A,0.0,0.0,x,0,45,0,0,943.1643756699996,1621.0,500000
A,0.0,0.0,x,0,45,0,0,943.902112173062,1623.0,500000
A,0.0,0.0,x,0,45,0,0,944.6397764066132,1624.0,500000
A,0.0,0.0,x,0,45,0,0,945.3773683706531,1618.0,500000
A,0.0,0.0,x,0,45,0,0,946.1148880651817,1620.0,500000
A,0.0,0.0,x,0,45,0,0,946.852335490199,1619.0,500000
A,0.0,0.0,x,0,45,0,0,947.589710645705,1622.0,500000
A,0.0,0.0,x,0,45,0,0,948.3270135316998,1619.0,500000
A,0.0,0.0,x,0,45,0,0,949.0642441481832,1620.0,500000
A,0.0,0.0,x,0,45,0,0,949.8014024951553,1620.0,500000
A,0.0,0.0,x,0,45,0,0,950.5384885726162,1621.0,500000
A,0.0,0.0,x,0,45,0,0,951.2755023805657,1623.0,500000
A,0.0,0.0,x,0,45,0,0,952.012443919004,1617.0,500000
A,0.0,0.0,x,0,45,0,0,952.749313187931,1616.0,500000
A,0.0,0.0,x,0,45,0,0,953.4861101873466,1617.0,500000
A,0.0,0.0,x,0,45,0,0,954.222834917251,1624.0,500000
A,0.0,0.0,x,0,45,0,0,954.9594873776441,1621.0,500000
A,0.0,0.0,x,0,45,0,0,955.6960675685259,1620.0,500000
A,0.0,0.0,x,0,45,0,0,956.4325754898964,1620.0,500000
A,0.0,0.0,x,0,45,0,0,957.1690111417556,1618.0,500000
A,0.0,0.0,x,0,45,0,0,957.9053745241035,1615.0,500000
A,0.0,0.0,x,0,45,0,0,958.6416656369402,1622.0,500000
A,0.0,0.0,x,0,45,0,0,959.3778844802655,1618.0,500000
A,0.0,0.0,x,0,45,0,0,960.1140310540795,1620.0,500000
A,0.0,0.0,x,0,45,0,0,960.8501053583823,1619.0,500000
A,0.0,0.0,x,0,45,0,0,961.5861073931737,1619.0,500000
A,0.0,0.0,x,0,45,0,0,962.3220371584539,1620.0,500000
A,0.0,0.0,x,0,45,0,0,963.0578946542228,1625.0,500000
A,0.0,0.0,x,0,45,0,0,963.7936798804803,1619.0,500000
A,0.0,0.0,x,0,45,0,0,964.5293928372266,1617.0,500000
A,0.0,0.0,x,0,45,0,0,965.2650335244616,1620.0,500000
A,0.0,0.0,x,0,45,0,0,966.0006019421853,1619.0,500000
A,0.0,0.0,x,0,45,0,0,966.7360980903977,1624.0,500000
A,0.0,0.0,x,0,45,0,0,967.4715219690988,1619.0,500000
A,0.0,0.0,x,0,45,0,0,968.2068735782887,1621.0,500000
A,0.0,0.0,x,0,45,0,0,968.9421529179672,1622.0,500000
A,0.0,0.0,x,0,45,0,0,969.6773599881344,1619.0,500000
A,0.0,0.0,x,0,45,0,0,970.4124947887904,1624.0,500000
A,0.0,0.0,x,0,45,0,0,971.147557319935,1619.0,500000
A,0.0,0.0,x,0,45,0,0,971.8825475815684,1618.0,500000
A,0.0,0.0,x,0,45,0,0,972.6174655736904,1620.0,500000
A,0.0,0.0,x,0,45,0,0,973.3523112963012,1622.0,500000
A,0.0,0.0,x,0,45,0,0,974.0870847494007,1620.0,500000
A,0.0,0.0,x,0,45,0,0,974.8217859329889,1616.0,500000
A,0.0,0.0,x,0,45,0,0,975.5564148470658,1623.0,500000
A,0.0,0.0,x,0,45,0,0,976.2909714916314,1622.0,500000
A,0.0,0.0,x,0,45,0,0,977.0254558666857,1618.0,500000
A,0.0,0.0,x,0,45,0,0,977.7598679722287,1620.0,500000
A,0.0,0.0,x,0,45,0,0,978.4942078082604,1618.0,500000
A,0.0,0.0,x,0,45,0,0,979.2284753747808,1616.0,500000
A,0.0,0.0,x,0,45,0,0,979.96267067179,1620.0,500000
A,0.0,0.0,x,0,45,0,0,980.6967936992878,1624.0,500000
A,0.0,0.0,x,0,45,0,0,981.4308444572744,1616.0,500000
A,0.0,0.0,x,0,45,0,0,982.1648229457496,1617.0,500000
A,0.0,0.0,x,0,45,0,0,982.8987291647136,1617.0,500000
A,0.0,0.0,x,0,45,0,0,983.6325631141663,1617.0,500000
A,0.0,0.0,x,0,45,0,0,984.3663247941076,1616.0,500000
A,0.0,0.0,x,0,45,0,0,985.1000142045377,1623.0,500000
A,0.0,0.0,x,0,45,0,0,985.8336313454565,1620.0,500000
A,0.0,0.0,x,0,45,0,0,986.567176216864,1620.0,500000
A,0.0,0.0,x,0,45,0,0,987.3006488187602,1617.0,500000
A,0.0,0.0,x,0,45,0,0,988.0340491511452,1617.0,500000
A,0.0,0.0,x,0,45,0,0,988.7673772140188,1620.0,500000
A,0.0,0.0,x,0,45,0,0,989.5006330073811,1616.0,500000
A,0.0,0.0,x,0,45,0,0,990.2338165312322,1619.0,500000
A,0.0,0.0,x,0,45,0,0,990.9669277855719,1617.0,500000
A,0.0,0.0,x,0,45,0,0,991.6999667704004,1620.0,500000
A,0.0,0.0,x,0,45,0,0,992.4329334857175,1615.0,500000
A,0.0,0.0,x,0,45,0,0,993.1658279315234,1617.0,500000
A,0.0,0.0,x,0,45,0,0,993.898650107818,1617.0,500000
A,0.0,0.0,x,0,45,0,0,994.6314000146012,1618.0,500000
A,0.0,0.0,x,0,45,0,0,995.3640776518732,1615.0,500000
A,0.0,0.0,x,0,45,0,0,996.0966830196339,1619.0,500000
A,0.0,0.0,x,0,45,0,0,996.8292161178833,1620.0,500000
A,0.0,0.0,x,0,45,0,0,997.5616769466214,1618.0,500000
A,0.0,0.0,x,0,45,0,0,998.2940655058483,1620.0,500000
A,0.0,0.0,x,0,45,0,0,999.0263817955638,1617.0,500000
A,0.0,0.0,x,0,45,0,0,999.758625815768,1614.0,500000
A,0.0,0.0,x,0,45,0,0,1000.490797566461,1624.0,500000
A,0.0,0.0,x,0,45,0,0,1001.2228970476426,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1001.954924259313,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1002.686879201472,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1003.4187618741198,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1004.1505722772563,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1004.8823104108815,1624.0,500000
A,0.0,0.0,x,0,45,0,0,1005.6139762749954,1621.0,500000
A,0.0,0.0,x,0,45,0,0,1006.345569869598,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1007.0770911946893,1624.0,500000
A,0.0,0.0,x,0,45,0,0,1007.8085402502693,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1008.539917036338,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1009.2712215528954,1622.0,500000
A,0.0,0.0,x,0,45,0,0,1010.0024537999416,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1010.7336137774764,1623.0,500000
A,0.0,0.0,x,0,45,0,0,1011.4647014855,1624.0,500000
A,0.0,0.0,x,0,45,0,0,1012.1957169240122,1625.0,500000
A,0.0,0.0,x,0,45,0,0,1012.9266600930132,1631.0,500000
A,0.0,0.0,x,0,45,0,0,1013.6575309925029,1631.0,500000
A,0.0,0.0,x,0,45,0,0,1014.3883296224813,1657.0,500000
A,0.0,0.0,x,0,45,0,0,1015.1190559829483,1686.0,500000
A,0.0,0.0,x,0,45,0,0,1015.8497100739041,1653.0,500000
A,0.0,0.0,x,0,45,0,0,1016.5802918953486,1636.0,500000
A,0.0,0.0,x,0,45,0,0,1017.3108014472818,1628.0,500000
A,0.0,0.0,x,0,45,0,0,1018.0412387297038,1630.0,500000
A,0.0,0.0,x,0,45,0,0,1018.7716037426144,1629.0,500000
A,0.0,0.0,x,0,45,0,0,1019.5018964860137,1622.0,500000
A,0.0,0.0,x,0,45,0,0,1020.2321169599018,1624.0,500000
A,0.0,0.0,x,0,45,0,0,1020.9622651642785,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1021.692341099144,1623.0,500000
A,0.0,0.0,x,0,45,0,0,1022.4223447644981,1621.0,500000
A,0.0,0.0,x,0,45,0,0,1023.152276160341,1615.0,500000
A,0.0,0.0,x,0,45,0,0,1023.8821352866726,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1024.6119221434928,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1025.3416367308018,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1026.0712790485995,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1026.800849096886,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1027.530346875661,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1028.2597723849249,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1028.9891256246774,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1029.7184065949186,1622.0,500000
A,0.0,0.0,x,0,45,0,0,1030.4476152956486,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1031.1767517268672,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1031.9058158885746,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1032.6348077807706,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1033.3637274034554,1613.0,500000
A,0.0,0.0,x,0,45,0,0,1034.092574756629,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1034.821349840291,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1035.550052654442,1621.0,500000
A,0.0,0.0,x,0,45,0,0,1036.2786831990816,1613.0,500000
A,0.0,0.0,x,0,45,0,0,1037.0072414742099,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1037.735727479827,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1038.4641412159326,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1039.192482682527,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1039.9207518796102,1621.0,500000
A,0.0,0.0,x,0,45,0,0,1040.648948807182,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1041.3770734652426,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1042.1051258537918,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1042.8331059728298,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1043.5610138223565,1622.0,500000
A,0.0,0.0,x,0,45,0,0,1044.2888494023719,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1045.016612712876,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1045.7443037538687,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1046.4719225253502,1612.0,500000
A,0.0,0.0,x,0,45,0,0,1047.1994690273204,1615.0,500000
A,0.0,0.0,x,0,45,0,0,1047.9269432597794,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1048.654345222727,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1049.3816749161633,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1050.1089323400884,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1050.836117494502,1615.0,500000
A,0.0,0.0,x,0,45,0,0,1051.5632303794046,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1052.2902709947957,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1053.0172393406756,1612.0,500000
A,0.0,0.0,x,0,45,0,0,1053.7441354170442,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1054.4709592239014,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1055.1977107612474,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1055.9243900290821,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1056.6509970274055,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1057.3775317562176,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1058.1039942155185,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1058.830384405308,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1059.5567023255862,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1060.2829479763532,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1061.0091213576088,1621.0,500000
A,0.0,0.0,x,0,45,0,0,1061.7352224693532,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1062.4612513115862,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1063.187207884308,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1063.9130921875185,1623.0,500000
A,0.0,0.0,x,0,45,0,0,1064.6389042212177,1624.0,500000
A,0.0,0.0,x,0,45,0,0,1065.3646439854056,1615.0,500000
A,0.0,0.0,x,0,45,0,0,1066.0903114800822,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1066.8159067052475,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1067.5414296609015,1615.0,500000
A,0.0,0.0,x,0,45,0,0,1068.2668803470442,1615.0,500000
A,0.0,0.0,x,0,45,0,0,1068.9922587636756,1614.0,500000
A,0.0,0.0,x,0,45,0,0,1069.7175649107958,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1070.4427987884046,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1071.1679603965022,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1071.8930497350884,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1072.6180668041634,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1073.343011603727,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1074.0678841337794,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1074.7926843943205,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1075.5174123853503,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1076.2420681068688,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1076.966651558876,1615.0,500000
A,0.0,0.0,x,0,45,0,0,1077.691162741372,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1078.4156016543566,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1079.13996829783,1622.0,500000
A,0.0,0.0,x,0,45,0,0,1079.864262671792,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1080.5884847762427,1618.0,500000
A,0.0,0.0,x,0,45,0,0,1081.3126346111821,1617.0,500000
A,0.0,0.0,x,0,45,0,0,1082.0367121766103,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1082.7607174725272,1620.0,500000
A,0.0,0.0,x,0,45,0,0,1083.4846504989328,1613.0,500000
A,0.0,0.0,x,0,45,0,0,1084.208511255827,1625.0,500000
A,0.0,0.0,x,0,45,0,0,1084.93229974321,1619.0,500000
A,0.0,0.0,x,0,45,0,0,1085.6560159610817,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1086.3796599094421,1616.0,500000
A,0.0,0.0,x,0,45,0,0,1087.1032315882912,1615.0,500000
